title,company,location,date,url,,,,,,
"C# WPF Developer
C# WPF Developer with verification",Yael Korentec Technologies,"Holon, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4400214529/?eBP=CwEAAAGdpFGubOELVI339whiqiicZt5UVj9aA3byH5xeQPj2bsGqDHoQLGXsQSMoAIjQUm7V4A1QQJZxE07YANXAwBsOmJC6MvlKmTAeOQMnYxXzgmDQGWM6SDnX37fhAeYrLwDQBJLoyinnr7jG1mnRSaIFJA9ne1spRJW4ijyyMz2ojQQ57E0txqiwPzu9ynVfzpwLH3W3DjfrCSeU7mrYBJO1_oDoil12QCGgcXJv5evsVN1wwjhTmzJL--9zg9cqM24X7q7EAsgm9CvQwP7fI7ud8jmfY1puoX2_DDsXk39Q9AhNY6Qv3x1bm_U8OfiGxsF0DzyIXI9VFy9F4fnHU_3K0kXzphH2EnhjtiL36JrJBcfepN2d-7_9WHDFIfzmIV_wfzzxlh5-wwhV3J3FHDsZ9WWg7bvtwzR5Tg6eZEFnz1ARCqB5rp-Adv9wIY9FR3q9_H1_FEEmpEd9EWrJwxxbONe8I2ERzmF8i7VCNMunouQ&refId=Ds2xInQH4oqtH2pk65miZQ%3D%3D&trackingId=4zwK5oIg0Lw9d4dg9S6k2Q%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior AI Engineer - Applied AI Engineering Group
Senior AI Engineer - Applied AI Engineering Group",Dream,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4346730379/?eBP=CwEAAAGdpFGubJFyK1tkzV2hZ_qoLP--ESMCk0K-pj2WcXJNWdzczbhXNKDR_MEGDvwr4h_j6sr2DwwOsS4R2irMeNWJYfukf40BufKB2T86TeuHrQFAALS9RImMv4Fgwp8Y7QR1QmIFNWlkPMZWhBM6hXNnmfRei_UdcbSqsxK6jWDbzszcvIUlym1Zruf3W14bVii_gKfDBPSNNh9hdDqPjVrgx1knIrMuYpuzEA73XsWPpwDiPG8tWpH1CweL94qTyye0Vv7pTFAAuFZ_ac4Yo2BTnD4f2YdXABt3OquTiBwmp5A_iARDj4sjKBGrWy5eX_4dhy6gjqOnDYPqRthvZcYjeSdNNwt3xI7EqA6EhJYju6VoR7fmaId1Bze4okvKmItNygzCnUFq0sc3ekCcq0kXNoZW-fr1u6wWyLZFOToyIbHuUZXdRxavCQJKBFPSXpyS2F5JqyB5za8y1801kJxNVJ3NXxPH8GiLYhzE-A&refId=Ds2xInQH4oqtH2pk65miZQ%3D%3D&trackingId=Q2mWW8duu%2B05dTG4lE0rNw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Academic Writer (Remote)
Academic Writer (Remote)",Quik Hire Staffing,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403866247/?eBP=CwEAAAGdpFHfrSRFCo7Sn8OMRTlDznRRUM9B-zTR4jeujOo-2FNi6JBRexVdDNLtQXdo2h2vma-a6IhkXSPpBrbdxXXVKwZmHgnvaL0fveH4Z5qsygUuogqD5IkGJI6ZlgW9jsSI8OTRuEFkctQMpJHogNQLV1XMueDd5GZ4mNYceYht5IU-DGxUrZ_ulgkt611SbhqSbX5IRjWJRJIG-IjHK6eQqqJDkuaEmZnQiH4kqRDbZeDpPOb8tHyQny3BkJPo7jnMt_ro_kzwsPNNMOnZxy6eAIHUqIwax-mej_4iMj501EfYqmKQ-2MvkQsXQEhZ-06e-LgFcx3ljCxJD6gs-nyl7fM1fsr6Ko1sBqNTUwARnfHGf3VkuWOVkW9aUuy9YrHmzD92jy3FnxYyPXbVUgoc89BXi-n6f4s9-8fp2li_ooLaecqfAx-JShuV68_G_0pPoTgriOlhPdgtGizso9wNTXsySwdzG0DErAhn4Q&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=9%2Bg1iKPEAxtWR3ShU62Sww%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Landsports Instructor (M/W) Club Med Resorts
Landsports Instructor (M/W) Club Med Resorts with verification",Club Med,"Be'er Sheva, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4167480984/?eBP=CwEAAAGdpFHfrSzEAUOfQb79dwOwI0DaNHysZrhjap-EtVoZLyQq_oUiACeeekrk77IkDeILzkX_lugc_ki_7C9lYf3csN9o-3RHfjcUSioET-kJkrHHIYZKNricTZpJPaPNIimMVNSNmeJJzYP1D4-eE4Rym7JrXp6VoymTQEVdH6CK5D3Bouh3djtuz-U2zvysfPZ98SdqCdxMPwjkxRAr_gn5L1IaUCNJSBO6sR7RIfMtRFWKsDzZxMNMlTmSVvQpcSJlzoPAnyZm9XaJHDpAU9Nto4aZfZdXjxcM_so09pAdIMjMehu3uE-LMcKTOUKhCeS33C_h6nW2hMcgC7Y487LN8_qbFFfYGJK_tvRR70j1aO9fCgwPjiTvtXiBoP-OmF9kVnV2DttCR5zyt43YPF1duldRqDf3wkHG10YkJLqwI9USHDXW0chQY9fzn2BkROlJiyv_AYcGxIbSJ8e-0JLRhgd606PrZg&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=Ve4BxWbHQT8h9Nsw0BM0cA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Automation Team Lead
Automation Team Lead","AlgoSec
2 connections work here
3 hours ago
Within the past 24 hours","Petah Tikva, Center District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403869052/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=pobYidTjx4NK8bx1Zvz7EQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Part-time Procurement Specialist
Part-time Procurement Specialist with verification",ThetaRay,"Herzliya, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403847117/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=ZAqbiptiiYIE%2FsiBVJimJg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Government Policy Consultant - Remote
Government Policy Consultant - Remote","YO IT Consulting
22 hours ago
Within the past 24 hours","Tel Aviv-Yafo, Tel Aviv District, Israel (Remote)",4/18/2026,https://www.linkedin.com/jobs/view/4403023017/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=nQVog1G2i7B3BVXJk5mGdQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"כרסם / חרט CNC
כרסם / חרט CNC with verification",IAI - Israel Aerospace Industries,"Beer Yaakov, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4278457225/?eBP=CwEAAAGdpFHfrYyZM_dGQE7V_jwe2YUZJb50gAq4mgiuaLhksuxeHqGV7tArPs8Uaoe0-8VvwekQMbqDiRCoaxlJjU6pWaUltPixAO7okhD47P-9bsYjb2W7EMJc9bEJZdDbIMPD5S4vbkS-ESSuIJAs6xfjdVHEStOhfpSr74DQop-Ff853abrD4oEaM4uyyaRWDLJrGCD8diMbx806O-8KQpksnjTuunLqepMpFMEvH9L9dUYQbOKnfLQQtOEdoqay_UiOoX6XOU96bQktB5RTz8tFVJfwA_8a3_p95COGPOp3t3TLHx6L0cYT8kEY_fkz0heq58LtGm84eXk-NxPV3mrNH4JIV4QVkOPL39Pzc0547s7d8_Sk0g_NWbGjQPxtegUFgxmQlhIk44mV50ICO66_8PnacF_94wUgg-Gnyq83oxweuoLSH_da8qxA_ej5GMOZEkeWHdeYgw5Xa9KeYxb_NHKDd1G0JhpB&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=hiJtNuViA1G1Zs6tRYv%2B3A%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"SEO Content Writer (PT) – Freelancer
SEO Content Writer (PT) – Freelancer with verification","Odds Scanner Group
8 hours ago
Within the past 24 hours",EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4403819958/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=0y5uRKUdHi8p6z044Xxtfw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Office Manager & PA
Office Manager & PA",RealPlay,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4403045128/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=D2qLRjKTq4R4bFoDwixylw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Hindi Language Specialist | Remote
Hindi Language Specialist | Remote",Crossing Hurdles,EMEA (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4371744946/?eBP=NOT_ELIGIBLE_FOR_CHARGING&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=QXIeoypYaBRjO27g9llqXQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"SW Engineer - Virtual Platforms, AWS Annapurna Labs
SW Engineer - Virtual Platforms, AWS Annapurna Labs with verification",Amazon Web Services (AWS),"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4372206761/?eBP=CwEAAAGdpFHfrbvomZLif4HpdpcWPrkWDhAHEVJkAdwlakwFGQNtI402FHnu3lKgHxO4KBE5sfGy-NASvso0b89It_uX8hZBl-h6Ij3JxdwZqn1O9HZ0fXbJeVTnABXCk98cTotfWZ_GzgRIq1w1U0Pjhu_o2pwy6Hioz-vVS4ZrZqmMdVDGWaVGIIpxy1KO0J3Gc4SPSQKTUS5LGdaJBVGXv2RR6-OzNFGHvg9226S2gggiQyZx62F1cW832vQuY7fi3bQDg0Pw0E1WWWG24NrJmWsQSoONOq9_xPGQAv9SUkAsdqFRR9cZsLGxxHBa7cXS71gKAmwMffJloRXVfNb4C8_XA8PFWBX1mRdsbWQTRaN_YdQn8fKxuASP709XFPJa2l0l0niv4lyeqbUYKses-hrsPv9SI-_MZQuomD26QvNy5b0d_Du0XFAm-3d8vLo-4QTxdVmXyuYKclYpykI299MHGaHTn0IUxkU1kpoMbWJwzUI&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=494m3ddy%2FtpQzTx6VxZzGQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Backend Developer - Conjur Cloud
Senior Backend Developer - Conjur Cloud with verification",CyberArk,"Petah Tikva, Center District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4371540086/?eBP=CwEAAAGdpFHfrvZ8h5E-7j50wAMvKGTB15IifzakR7JG6G2DMBt9jbLqwq39VnbbGZWVfY4oArdNBDOqXnqv5F7AdGMKwcHVBpvId2gcULkSoWrJIeUymdu37Zl89zi8YSvyTjGqAoL2IpMgOhWL4BinrDFJ4DZyNe8TclBCCpKa6Zx34rVB-zLdtdx-0m15MuB56CWZZ8yNJqvr7aXUmq9QzMo5M85Jht7U8uSqERmBcdmR_MHz283Je7mfRb5HWXr6TxxGQpRv4iNDKbWE5AibZeOyQQM1lOFUwtxz3Zgjpf6XPPqOamBLWXLsnCR0ZwVJAKaoNLbloPcD3brL8qXyqpISoWg1yJhjP02z_kyJhE8Yns-cNo1b_nx5fkGbuboi_cNvZ1MfIqghkUNZUlvmwFQihNsGI_GXdV2MoJEIQ0SoY6qB1y38U4oQtK0_tqhM2dakk_Kzs0EVzmgDrkdrzSLehypXh01HvMkZAhY&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=p4%2F0OLT0pct03%2FFqwXw%2BUg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Software Engineer
Senior Software Engineer with verification",Cisco,"Tel Aviv-Yafo, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4372725356/?eBP=CwEAAAGdpFHfrlGY1FIXVIWiGAWU36qTBP20KUm-4TNWz194UdMBEf7uNaVGSafnrLW7Ui7vn8vUp74bd6qSGqWMPGnN-KleH0Tst5T3GVIR8uAFiY5djRWA4ZlqloeGzQKYUdPwqX672LUiEW0N6to9WhfTA5nrfP6w8WD0TNLjS3ia5a-dk31udmOSMEUYLcrC4n7IwW3AQOikF4miRVn3CzqFwEXXICr4Lc1jN1oknnH_osw9elJtYKUEB_vVJv29zUwk4SYfkMXlthYbBG-t60viFHjBaAmPj56KpCkzEX4-4kuBloE4z9XknMlG05KOPAND_84LNxd_6biWoy39dK-2SpbfftaAXvsN6qTVFvACATIf0KYWwkqAPcMAx9Ueo39YhDnNaJqrBReCcw612Oz7hMXzmOylOJdyeyhznT1mHRwuSqKW4ajIp8mvoIN8mZtLYBYWOTBwCGKPsW3N6R7sfMWCDqgufvxqG2lUAOiJ&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=zoJVW4bFtbxcz6R%2BA%2F3ANQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"SW Backend Engineer
SW Backend Engineer",Verint,"Herzliya, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4401256086/?eBP=CwEAAAGdpFHfrlUF2jLAcxtsR8griD9_KrhT_vrolt4nHnvrcT5YrS0v3kD2dsJivQiAXEO2xBtkPDW8yVOCfZwZyAx8-KZWxSkAafq8cZTFvh8mattPcyyEKdo6A7OOlSc1DWbY-rBDG-hyO710YkjDDbqim6lhks0VpkJw7xmw1CapSqogaaNfmP2NqZvCsQLpeagyxSwjfrV_JqQUmVyED0a91OH7pEvbJCg-GuzFkTQ1KZ2Mau3eKbzzSvufRIfMQudjR31YGoAaPAgm-UlON9wRstNMBrWxV1KLVcmv1MDUhITfeTca3VJAuMpVrkds-U8xP_n8GR5UyfrQga4bU3sdV3frNlsn8ewm_H9ZjwPrJNYGfMT4z3qlwRb8hZWIrU3aQ-D9PCz8USm9hC_fXDfFy0-DklHtUhgtrcBMcDD407E2Jm7ZQDxR4UX2XMkC_BSTeiqAjL41U100AQuw0rSv6tKqDf2aUSAhwo4YFA&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=E%2FLwvvIs58Hub6SDKdg3JQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Financial controller
Financial controller",Publicis Groupe Israel,"Bnei Brak, Tel Aviv District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4362515907/?eBP=CwEAAAGdpFHfrjuJKibDY_PHtuKaSiVkx7l__-063QmJuQozO2VhpfMLBYWI9YLOV7Z-_6V3jvsjkCACiJLQ3i-0Fjk2P47NFxhXV3GL0eQZE8neQOWucXZiFQT0Ao6T8xB5lWHi62-_MlLNa5XPxup3bQNmIQ0zekUfsJNCSH2OV7fPOSU2t23Ct0Qseqn6uJ4mAe9J5UX_CbuD7y0kNVakRwuH9J9VkKuC5vOTcG_ZKMVxy31GIgwnsY2i1KfPIF5A6snffqpEtBKg502ciodJnmRPEDEEs05khOdat7nOU1QRdpwZAClc58xAxqpS89H-lSV8RLLSklKNkGECFNhvf4Kv468anUXMwut_CwhXVNDdcK-WnQFy_FLFHWuQN-CM3CND9iGSnWJekUGOKAR1PNHefGfG8yhUDNU3KoE0qtPVDj9_6SJi86RfubSsb2lygj2V76EDCZP501QtnQ2hysuOiHJ1qid2EepEktFpSulZ7UE&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=zXNP6c4MfTkhZRLNdfx6aw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Full Stack Engineer - House ChannelOps
Senior Full Stack Engineer - House ChannelOps with verification",DoiT,Israel (Remote),4/18/2026,https://www.linkedin.com/jobs/view/4379890252/?eBP=CwEAAAGdpFHfrv7d6g_GBKTDGXgwcC4YADIxVy4gbic7ZUQLGLC9A-Y3ElcdaoP2ZEfz55PFD2tA6_xhrUdYBRO1oiIRXiggBTrayrxGRdw-rUxT9Jqsor_zNO_OtBNMj5p4fT6u1gBlbegKPKsRzPsmVPCzLEB1R_2FZSyKhbuWuHVNPUmJqGMKg8EnQ__KWIpnH-V9AC4dR50zrC-STJ_qTzWkPgww5AKDqTp_n2JzZRJH_LoZzvE7IeWAmNMDCiON09tkqDglbLzqkoBq1BefgJvsW80wAqQTr5R0khbgrfBtbK5S01A3pqRlYG8_Mktm8XbsRD-jk0UhqA36VdLRzaeGuAKYkixGZ_P8Is7PL5Kn3e3zcSX1k11oWL9qYQQ2EDqXbO1OQr3RJxBRBP_izH5ggCDkwOcqp9fvxUVhKeb3wrfWR4SXo5715OJrOVVtbll-mtG0Rhi4eUlURdE0LMroEPTN-s2GbBj4JcEGhw&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=ielaTFvmrINnk%2B4JpJm44w%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior QA Engineer – V2X - Kfar-Netter, Israel
Senior QA Engineer – V2X - Kfar-Netter, Israel with verification",Qualcomm,"Kfar Netter, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4380455064/?eBP=CwEAAAGdpFHfrrc49BSMCieDLUfC-IVqkX9-cscoyJpoyqichV8Ui3n6JH0kfrDVfP8ziRHZnKUbHMKtOU3wKTgLqoC1pjXeYUgev_XmruLnqz0yF4WXSMZAjbqLrSJNk73zLLsX1nOuyIjlt1SgqKT5uxDmoeyE25A8904Daf3e4XLjPMndBFLeB4bMgASrPSf4MHeAXrQ2A8GqERw01lPIwusU25tuQzj8dA0KeGxD6BHo6yq4vBlz_ck6EH_WXhZXipK_uieQO0EWjw2_XmcVfKhEymo42VK49-h692PthvOtFTOommLO0vnoEbW7UO7sVpx-Vr49oc4zTfVrvPy9LSg8M8o8GsAx7td2tY-uOEacaDMDvvUUJV_WKZqm9HHxkg-1pfCjZEQV6PVTmFh10Tr14AQXgu7m8TsrDcpbfmUzBh5FyIihqoAREW_n0UzrnlezG34p9eogsV5jSbQPpeZCeeIgdZNxvWXaYxk&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=yfUWFvAYyNuZuoL6Jni7Qg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Senior Security Researcher - Enterprise Security Research
Senior Security Researcher - Enterprise Security Research with verification",Akamai Technologies,"Tel Aviv-Yafo, Tel Aviv District, Israel (Remote)",4/18/2026,https://www.linkedin.com/jobs/view/4381491634/?eBP=CwEAAAGdpFHfroLXDx--gRhhF2qQWk5p2_cIFF2WtcWHZ2xf6HRJnHsG69ar8ZJ8eQq1QekjyC3ITc2O9ENWMxHStZLEiW2hXOHYZN57aKGWex6kwEYqrsMNw2saFiqfcEMaoG4u4Xa7OFYfbxWyHtrC7qa5qUZFTmodrmd5OnfqHsgggDwwLmY-wIzr8T_dsd2apo4CbEOdG4-Dc8bNtZe62c-qGQuMYvEoUzaHUVeVHNZP9w7ivxhWeiMYsy_VETMl1LJElAZ5_2OpZshldcVP6d5OuivpZ3fSP0_sRf-iFSnhx7WbK05BcZbzz5OYq5saZrohS8E3j2BvoJybe6b7g88Jg3eKuKvskl9uyQo859tgR_dkxO5vJ2TpvoKBrXOlncEah3JnfENOkIIkbOHqYz9QzlTcKZkDi2tlWB0HeLHlfQ61HCVrD9e4LRCmP981TNXjPUFaQFPUfIV7PgHRovgGhoXko0TmvjBwQQlNBQLs&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=A566MeDBOQNhaaeGsSrhhw%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"הנדסאי/ת אחזקה משרת בוקר
הנדסאי/ת אחזקה משרת בוקר with verification",PepsiCo,"Rahat, South District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4401215840/?eBP=CwEAAAGdpFHfrmCevqBdKOpZXSM1ZYateJeIJfD26gXtI2T-kQH7_DfaXCjOOiZCKWiSemHEdfT3uZXbMYI_B_Q45mm-nE6XEW9eEXZYdTizAccNbJk0HB2z0bc_vCm0y9frtaigw5wjHugi5i36xqVpa5RV5MFNjjv7K0P92Mw9SBp_5-O_SgHM5vR16dzpAF463uVDskVP0lWLRW6sH_ZvxdzMIV6UgS1YCEIygxUH5IwtuHcKE5LWlJHojhccjiFG8EEdIT_9YsSZF1uGDZ1aW714U5ia1Bp4yjyYY5RX4wQEt0F9qmgQvC4RpijnRjP0XEdi5jDEpD0Wt4Mi2qSqMTs_D_HQ70nqFi5i1AVxsjmiblm83CB4Mehjmg9JDBVm-WyR5uh8acOsRhx7PNA87xxl70lw403qXDH-wX3YbqmT58Hhf16J2qftdnQQPQb88CITiUDJRoTtzx7VTca0BfEFs9xL5sZ8239OUxUTzQ&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=ck8cIRZ5%2F051q9BYQ08DTg%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Sr. Software Engineer  - Cloud Security CSPG (Hybrid, ISR)
Sr. Software Engineer  - Cloud Security CSPG (Hybrid, ISR) with verification",CrowdStrike,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4363920683/?eBP=CwEAAAGdpFHfrg0cmfEFfLuSQHcfuGVZ02pued-UdGqLyhdj_jF9C4VN9BcQMmf1A4E-9c1AHYes3vxuxhxKETiz5TX45TQ0hzNV88Q3H-JL36kgbeNGEAnTfcowRXbUHj31lLqSI7E9bNobJHiHTQ_keiTpIlQ9zji0UorR6OL7o72rIvHZUUj9qNRSL-gmx5OWMck9sb0yKRrkD3sklVTDdEyVYcBqu007JJ_cNdjq8fVaH3qkEvM1VF43eNzDktVLMt7UchBooOlVeHKTZFMDZA9YjbSDM3yLbsqv84kbiB8Zlg9UnLp7jU3usRSJBFROsalKThDqfsvL6q-WcagiUUFqA08-j_TfX-4Lko4cj3_e2ByFptz8bW90jn1cNoMAV8M60LI-RQfLdE761cxUAv1Ir4sQRnSVLWxndV_lBUUxeMTEEd1AFzFZXPLqLHEwwkpnOOpKxGthkGR-JuAoV5pHC07R3NV4XuR7qVfW2yHPPOI&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=ue8vPSIOaSGsr%2Bgm6gSeNQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Sr. DevOps Engineer
Sr. DevOps Engineer with verification",Zadara,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4381499747/?eBP=CwEAAAGdpFHfrlKvk5IccC24Vx0lSLnJBU899FV54uDEB5gwWH_TLqILnIdH-EooS44OrRnpH6zroyzUORFmDGydp7KkUt5XW3O802BBu9-F53hyZbUL2iT2oqvjfW3nFQQuEyzZqy7-iAHZafstRH1lP0lnyJgjEk8nRJcJoxUBnReSo0FT-_SHw8lrHau7GAfhP7Z5vsgP3JymLw0dQ4ceVRR1awV4hgG-vBD6osNWMHUXXTEuMylAOfINNvl9-lTx5SdBjh3DXWj18jujIehtjj4l-rKStJOuLNGOs1KYMyZY_8ebuvMYSyKILHenUvDYFhNm36LfC1mlgSZVfXwhxUKKz60TbskjC7KQ_2L88Vgpve_yzESx5UtwpBnash3O-O648T8maIDxBWmstly_740vn2jLNpnfHr5KmxNnA7dtsaO36tl5a0Vx4cQdwLAZ7UqdfIpueMfEPxH2llCs3laeM_EVVEdfva4kFxeTRj66IEA&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=%2FSS8S4zr11ctNiJH4R6hVA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"[ITO] (Infra) Software Engineering Manager (Bangkok-based, relocation provided)
[ITO] (Infra) Software Engineering Manager (Bangkok-based, relocation provided) with verification",Agoda,"Tel Aviv-Yafo, Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4372244618/?eBP=CwEAAAGdpFHfrvfdGAv1LQT5-PsCw4hacWrAjr1R40bB13oxV2wy9rJE1P01FkCJcsmVkLE5mQ758fz5KqSE0dtQa2sS8MPPycMG_5USc5GT1RSko4WsnMe9g05SZsZ5B_DSVEqWSomZivcQEAI-qouvki6mP7EIbTtIMcSLVl8cEBbVCiDC672aDVsXkeoMnsIWmseRiTJnBxIJ3FlV86CAC8RX8M6TN-VblB5qYA_gbq4YonAn4WDloEbNnxrUYv6iIUOvIOZNcWZGj4Jli9c1LZYp3CWsHffX8SdAWGe7rYW8JxyroG2z_0kYOk4kFtX0O8YH2HFELb-qPkiX6eayKIfGLn06dAslNgPgPgYl50jE0V9us9r1Y_uC4_pe1DrrYk9gDW-MW6sTNdYGVcWw7EA1Wiexxpe98C8qq8CG5oTFBpvmHPwdHn88wn7Ugywb7vrzBLUoXsMmVgM6HiHv3gSzsNYLq1aNssP7vRg&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=09xj5DP%2Fb2uQSkGj8gBYdA%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Dotnet Developer
Dotnet Developer with verification",Yael Korentec Technologies,"Yehud Monosson, Center District, Israel (On-site)",4/18/2026,https://www.linkedin.com/jobs/view/4400529190/?eBP=CwEAAAGdpFHfrtC6fZnaRF5Suyjbpx_17P01fC7dSPUR5S4nQmZeJxbaxIm3sopkJNgsm5lnO3nRqp9Mmaia5L9XbPgJ8-0G3HoYRwTmqi4xcC6b9FsrZS7GohZk8BclYHmjcf71yZPARUcIuwgtO4qoBSSe1fVmlspFsVRhBphcE_QqttYxXvBkaUO0lvtY0Gqq-twK9qQ6xj2eKtSH9YM2T6TUFz488nIdEGbZOghVIY8OIbCY93KD2Y4ZQsLDPYp13e_jzVmzlLy7aWFGwAtmTicp5wI4i_U5LQWI4BTF105F2WaqPqPZN9hF5Nn8uXJCsyxXlUZkEhvozi0u9fPq8bAh3R347Ndjum7FTUd86t4Pihm0_P78pPNJX28tRgh40XO6rT8F5rRUrM1XzGrx98cEpK9bs8oXRCNd6Qe6dRwPUGqTxdVgypyVh8rHeI-JboY1lZIgUmMTSM0CIS7u_-hk4l9MU5bzR0AMcH-rsxYe&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=FW36Tj%2F8n4oy1MTliP%2FFuQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
"Embedded Software Team Leader | C++, Linux & Real-Time Systems | Medical Devices
Embedded Software Team Leader | C++, Linux & Real-Time Systems | Medical Devices",Pacaya HR Experts,"Tel Aviv District, Israel (Hybrid)",4/18/2026,https://www.linkedin.com/jobs/view/4403059771/?eBP=CwEAAAGdpFHfrpWYPzDSpJRePvfc68RVvPMGC6RVSEjvrRssGAzRviCTZf7jmQPrAi8zkccJbYm6_vkdKUgJ1bBPPpEB484Of4axltgAZwI6M1FI80EOsnFNfqnfNBqSoJaKuIEKH8d_7o9re8GKTK6gpIuqjb0pIMGUJ-LxpsBcR6SHTuMAqzi5c0N9jap_eqKaU8h-qhrk3fhhEGH2wtrYaZhh9rN41R_2lo8XTZyBGp66sG_7ryl25O9GI_xV2LNUOVml-O2qfqRRSgw3G9_xgKmO8q0252odphuu0H2CiHwZQdCBIbIT6o84MoeVJN8MTcsdFSphpq409KFsojwENikYXRzETp9AvykMEU1Y7PmsRC7RmavTfX-bf52lQqZsGgNx5yAtRK8v8xkoaa9Eo0pVuKsFOtTwthY30SVWsphYesQ8A8bsKN7NjGH1V8tYSUL0f-HewwnK_7sCrBDx3AyxbZOou2czaFkdgCDdsA&refId=jEyvwNsXXwrFIkj35ZbNXg%3D%3D&trackingId=oC9oqFpEq0R%2BOVnErwpwsQ%3D%3D&trk=flagship3_search_srp_jobs,,,,,,
